day_id,num_trips,travel_date,day_num,travel_dow,travel_day,hh_day_complete,survey_complete,begin_day,end_day,telecommute_time,delivery_2,delivery_3,delivery_5,delivery_6,delivery_7,delivery_8,delivery_996,made_travel,no_travel_1,no_travel_2,no_travel_3,no_travel_4,no_travel_5,no_travel_6,no_travel_7,no_travel_8,no_travel_9,no_travel_11,no_travel_12,no_travel_99,attend_school_1,attend_school_2,attend_school_3,attend_school_998,attend_school_999,attend_school_no_1,attend_school_no_2,attend_school_no_3,attend_school_no_4,attend_school_no_5,attend_school_no_997,attend_school_no_998,attend_school_no_999,person_id,person_num,is_participant,hh_id,day_weight
220022020204,1,2022-05-31,4,2,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200220202,2,0,22002202,0
220022020105,4,2022-06-01,5,3,1,1,1,1,1,480,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200220201,1,1,22002202,128.134307003285
220022020205,0,2022-06-01,5,3,1,1,995,4,4,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,995,995,995,995,995,995,995,995,2200220202,2,0,22002202,128.134307003285
220022020106,7,2022-06-02,6,4,1,0,1,1,2,315,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200220201,1,1,22002202,0
220022020206,,2022-06-02,6,4,0,0,995,4,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200220202,2,0,22002202,0
220022020107,2,2022-06-03,7,5,1,0,1,2,1,390,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200220201,1,1,22002202,0
220022020207,,2022-06-03,7,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200220202,2,0,22002202,0
220022430101,3,2022-05-20,1,5,1,1,1,1,2,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,0
220022430102,0,2022-05-21,2,6,1,1,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,0
220022430103,2,2022-05-22,3,7,1,1,1,1,997,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,0
220022430104,0,2022-05-23,4,1,1,1,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,57.5701548729503
220022430105,4,2022-05-24,5,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,57.5701548729503
220022430106,2,2022-05-25,6,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,57.5701548729503
220022430107,5,2022-05-26,7,4,1,0,0,1,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200224301,1,1,22002243,0
220023130101,6,2022-05-23,1,1,1,1,1,1,1,225,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,2048.38784553281
220023130201,4,2022-05-23,1,1,1,1,1,1,1,390,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,2048.38784553281
220023130301,6,2022-05-23,1,1,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,2048.38784553281
220023130102,7,2022-05-24,2,2,1,0,1,1,7,120,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,0
220023130202,4,2022-05-24,2,2,1,0,1,1,1,510,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,0
220023130302,4,2022-05-24,2,2,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,0
220023130103,7,2022-05-25,3,3,1,1,1,7,1,90,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,2048.38784553281
220023130203,2,2022-05-25,3,3,1,1,1,1,1,510,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,2048.38784553281
220023130303,10,2022-05-25,3,3,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,2048.38784553281
220023130104,8,2022-05-26,4,4,1,1,1,1,1,240,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,2048.38784553281
220023130204,2,2022-05-26,4,4,1,1,1,1,1,495,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,2048.38784553281
220023130304,4,2022-05-26,4,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,2048.38784553281
220023130105,4,2022-05-27,5,5,1,1,1,1,1,180,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,0
220023130205,1,2022-05-27,5,5,1,1,1,1,1,510,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,0
220023130305,2,2022-05-27,5,5,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,0
220023130106,7,2022-05-28,6,6,1,0,1,7,7,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,0
220023130206,5,2022-05-28,6,6,1,0,1,1,1,135,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,0
220023130306,3,2022-05-28,6,6,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,0
220023130107,4,2022-05-29,7,7,1,0,1,7,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231301,1,1,22002313,0
220023130207,4,2022-05-29,7,7,1,0,1,1,1,180,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231302,2,1,22002313,0
220023130307,0,2022-05-29,7,7,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200231303,3,1,22002313,0
220023680101,5,2022-06-02,1,4,1,1,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200236801,1,1,22002368,455.363073561193
220023680201,0,2022-06-02,1,4,1,1,1,1,1,540,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200236802,2,1,22002368,455.363073561193
220024460101,1,2022-05-12,1,4,1,1,1,1,3,480,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200244601,1,1,22002446,226.399629228462
220024670101,5,2022-05-24,1,2,1,1,1,1,1,,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200246701,1,1,22002467,42.8620938613922
220024670201,0,2022-05-24,1,2,1,1,1,1,1,,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2200246702,2,1,22002467,42.8620938613922
220024670301,3,2022-05-24,1,2,1,1,1,1,1,180,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200246703,3,1,22002467,42.8620938613922
220025030101,6,2022-05-31,1,2,1,1,1,1,1,540,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200250301,1,1,22002503,292.630872889068
220025030201,2,2022-05-31,1,2,1,1,1,1,1,510,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200250302,2,1,22002503,292.630872889068
220025230101,9,2022-05-16,1,1,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,129.108853284408
220025230102,7,2022-05-17,2,2,1,1,1,1,1,,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,129.108853284408
220025230103,4,2022-05-18,3,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,129.108853284408
220025230104,7,2022-05-19,4,4,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,129.108853284408
220025230105,8,2022-05-20,5,5,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,0
220025230106,2,2022-05-21,6,6,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,0
220025230107,7,2022-05-22,7,7,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252301,1,1,22002523,0
220025290101,5,2022-05-19,1,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,87.5793614847462
220025290201,3,2022-05-19,1,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,87.5793614847462
220025290102,2,2022-05-20,2,5,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,0
220025290202,0,2022-05-20,2,5,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,0
220025290103,2,2022-05-21,3,6,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,0
220025290203,3,2022-05-21,3,6,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,0
220025290104,3,2022-05-22,4,7,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,0
220025290204,3,2022-05-22,4,7,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,0
220025290105,4,2022-05-23,5,1,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,87.5793614847462
220025290205,2,2022-05-23,5,1,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,87.5793614847462
220025290106,2,2022-05-24,6,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,87.5793614847462
220025290206,1,2022-05-24,6,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,87.5793614847462
220025290107,3,2022-05-25,7,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252901,1,1,22002529,87.5793614847462
220025290207,3,2022-05-25,7,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200252902,2,1,22002529,87.5793614847462
220025510101,5,2022-05-21,1,6,1,0,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,0
220025510201,7,2022-05-21,1,6,1,0,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,0
220025510301,,2022-05-21,1,6,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,0
220025510102,0,2022-05-22,2,7,1,0,1,1,1,0,0,0,0,0,0,0,1,995,0,1,0,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,0
220025510202,2,2022-05-22,2,7,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,0
220025510302,,2022-05-22,2,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,0
220025510103,5,2022-05-23,3,1,1,0,1,1,1,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,0
220025510203,0,2022-05-23,3,1,1,0,1,1,1,600,0,1,0,0,0,0,0,995,0,0,1,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,0
220025510303,3,2022-05-23,3,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,0
220025510104,5,2022-05-24,4,2,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,0
220025510204,5,2022-05-24,4,2,1,0,1,1,1,600,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,0
220025510304,2,2022-05-24,4,2,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,0
220025510105,10,2022-05-25,5,3,1,0,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,0
220025510205,2,2022-05-25,5,3,1,0,1,1,1,600,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,0
220025510305,4,2022-05-25,5,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,0
220025510106,8,2022-05-26,6,4,1,1,1,1,1,0,0,1,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,1941.9672651619
220025510206,2,2022-05-26,6,4,1,1,1,1,1,600,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,1941.9672651619
220025510306,6,2022-05-26,6,4,1,1,995,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,1941.9672651619
220025510107,7,2022-05-27,7,5,1,0,1,1,1,0,0,1,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255101,1,1,22002551,0
220025510207,2,2022-05-27,7,5,1,0,1,1,1,480,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255102,2,1,22002551,0
220025510307,4,2022-05-27,7,5,0,0,995,1,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200255103,3,0,22002551,0
220025620101,7,2022-05-12,1,4,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,18.6339642894307
220025620102,4,2022-05-13,2,5,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,0
220025620103,9,2022-05-14,3,6,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,0
220025620104,2,2022-05-15,4,7,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,0
220025620105,3,2022-05-16,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,18.6339642894307
220025620106,4,2022-05-17,6,2,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,18.6339642894307
220025620107,4,2022-05-18,7,3,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256201,1,1,22002562,18.6339642894307
220025630101,0,2022-05-25,1,3,1,1,1,1,1,405,0,0,1,0,0,0,0,995,0,0,1,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256301,1,1,22002563,77.6381778384747
220025630201,2,2022-05-25,1,3,1,1,1,1,1,375,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200256302,2,1,22002563,77.6381778384747
220025720101,0,2022-05-19,1,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,75.5613548467312
220025720201,7,2022-05-19,1,4,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,75.5613548467312
220025720102,8,2022-05-20,2,5,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,0
220025720202,15,2022-05-20,2,5,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,0
220025720103,2,2022-05-21,3,6,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,0
220025720203,6,2022-05-21,3,6,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,0
220025720104,3,2022-05-22,4,7,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,0
220025720204,13,2022-05-22,4,7,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,0
220025720105,4,2022-05-23,5,1,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,75.5613548467312
220025720205,5,2022-05-23,5,1,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,75.5613548467312
220025720106,9,2022-05-24,6,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,75.5613548467312
220025720206,13,2022-05-24,6,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,75.5613548467312
220025720107,3,2022-05-25,7,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257201,1,1,22002572,75.5613548467312
220025720207,12,2022-05-25,7,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257202,2,1,22002572,75.5613548467312
220025770101,2,2022-05-17,1,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257701,1,1,22002577,3709.38333663184
220025770201,2,2022-05-17,1,2,1,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200257702,2,1,22002577,3709.38333663184
220025870101,0,2022-05-24,1,2,1,1,1,1,1,480,0,0,0,0,0,0,1,995,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2200258701,1,1,22002587,413.665866047655
220025870401,1,2022-05-24,1,2,1,1,1,1,3,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200258704,4,1,22002587,413.665866047655
220026290101,2,2022-05-17,1,2,1,1,1,1,1,480,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200262901,1,1,22002629,148.66189429302
220026590101,2,2022-06-04,1,6,1,0,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265901,1,1,22002659,0
220026590201,0,2022-06-04,1,6,1,0,1,1,1,0,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265902,2,1,22002659,0
220026590301,2,2022-06-04,1,6,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265903,3,0,22002659,0
220026590102,8,2022-06-05,2,7,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265901,1,1,22002659,0
220026590202,4,2022-06-05,2,7,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265902,2,1,22002659,0
220026590302,6,2022-06-05,2,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265903,3,0,22002659,0
220026590103,9,2022-06-06,3,1,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2200265901,1,1,22002659,0
